Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
125	145.8677	80.57138	296.2642	32.058254	399.4	27.794613	9.87583	59.855595	-14.545614	504000	1.4305114e-08	141.21175	-0.014676951	-38.696022	0.51421314	0.015233646	0.2565	9.0	956.82142329216
126	151.17758	125.033195	357.9275	2.1562922	392.5	30.731031	8.504164	54.063828	-4.500886	508000	-9.775162e-09	340.0299	-0.05247731	-126.929276	0.51269907	0.013744758	0.232	79.0	969.0137846469879
127	177.03645	111.533905	334.83057	32.22897	556.4286	29.38836	9.806086	56.989243	-5.960804	512000	8.8214875e-09	210.79688	-0.014972659	-51.857025	0.5004047	0.019040188	0.21625	7.0	978.5351300239563
128	207.52428	103.51648	330.9127	24.583298	646.8333	24.348219	9.468545	53.31998	-6.797369	516000	-9.6559525e-09	105.02496	-0.011257995	-40.14953	0.49987417	0.015305552	0.2035	7.0	988.0736527442932
129	179.45474	143.29039	358.84448	8.578956	478.5	30.942623	6.40349	51.878605	-0.07079637	520000	-1.847744e-08	119.70548	-0.015318548	-28.23867	0.49890918	0.015269727	0.2345	7.0	997.5333662033081
130	148.43695	119.070564	386.1859	32.809696	401.22223	32.55296	9.846131	71.18122	-0.49741706	524000	-1.4781952e-08	189.12093	-0.010932858	-66.808685	0.49793875	0.017356358	0.24725	7.0	1006.94864153862
131	262.4392	88.39468	320.8389	109.84804	809.25	24.719917	10.465271	57.481396	-8.574082	528000	8.106232e-09	156.5036	-0.012173947	-62.948822	0.49700728	0.016593652	0.2125	7.0	1016.2591893672943
132	126.08359	120.761696	383.28635	6.487546	294.81818	30.69859	8.573936	55.582047	0.9350373	532000	-1.1920929e-09	206.32297	-0.014118682	-52.48677	0.49592933	0.017742822	0.21475	7.0	1024.5064313411713
133	147.26451	109.07421	325.84485	11.778774	465.0	27.722626	11.033427	57.68419	-4.7171936	536000	1.4781952e-08	281.76373	-0.009002457	-63.433273	0.49495485	0.01555424	0.16375	6.0	1031.2005047798157
134	143.63557	128.93575	453.8739	13.96156	395.1	28.251104	9.243263	51.382164	-1.2953994	540000	3.695488e-09	314.27728	-0.04908226	-55.66925	0.49425587	0.015017441	0.22	68.0	1038.6865675449371
135	335.673	52.12481	397.20615	278.50836	896.75	31.32439	5.618932	53.69698	10.868361	544000	-1.5974045e-08	158.86185	-0.01414295	-49.063087	0.49011406	0.017699549	0.22	8.0	1046.1894652843475
136	166.7189	126.91986	375.96112	15.095274	441.85715	31.239866	11.766114	67.08704	-6.221373	548000	-6.0796737e-09	174.08156	-0.05101364	-54.77613	0.48948747	0.010462426	0.24625	79.0	1053.9519021511078
137	179.52182	136.318	461.3702	43.29364	436.33334	32.5143	8.808154	66.15396	-1.3576272	552000	-1.502037e-08	342.70642	-0.015153875	-57.49997	0.4832546	0.015408966	0.23975	9.0	1063.097182750702
138	155.96964	120.11867	425.5833	40.472176	491.25	29.981226	11.635592	66.5124	-8.465632	556000	-4.2915342e-09	285.5143	-0.013260078	-95.27823	0.4824515	0.015571792	0.24625	8.0	1072.5573909282684
139	174.52547	125.7635	392.34067	48.09493	428.77777	27.924133	13.564706	68.69579	-11.7481365	560000	4.172325e-09	306.94717	-0.01185066	-101.216324	0.48132578	0.01615014	0.23925	8.0	1081.978327512741
140	248.57329	117.09234	367.12228	68.79369	790.25	30.85401	7.657577	58.544605	-0.73453987	564000	1.4305115e-09	122.377716	-0.014900974	-26.485817	0.4802353	0.017155383	0.2825	8.0	1091.3550553321838
141	193.3195	177.73828	481.84506	28.043135	387.625	30.49877	9.008424	54.88936	1.5889783	568000	-5.9604643e-10	294.75214	-0.013135254	-121.396286	0.4790885	0.017665349	0.21575	7.0	1100.7243118286133
142	239.95651	180.24355	544.0934	1.8812499	662.0	37.963226	7.741577	62.955425	7.1549625	572000	-1.9073486e-08	214.92712	-0.04643239	-66.75546	0.47802868	0.01502388	0.21975	59.0	1111.6532447338104
143	228.25659	120.454414	401.4844	35.647392	658.5	34.289543	9.393173	69.80195	9.845379	576000	6.9141386e-09	287.20258	-0.052106492	-89.81033	0.47247872	0.012243087	0.2455	79.0	1123.1511380672455
144	183.51329	167.82579	419.27444	1.6970681	489.57144	33.894524	8.870915	66.1533	-6.721041	580000	2.0056962e-08	258.8642	-0.014743431	-70.94176	0.46450135	0.01837309	0.18325	7.0	1132.4091217517853
145	241.05048	105.6741	388.2888	90.67538	547.8333	33.88742	8.089276	68.73062	4.2494407	584000	1.2397766e-08	169.37106	-0.011897261	-53.825775	0.4640265	0.016640825	0.26275	8.0	1140.832859992981
146	168.58083	136.25305	383.89664	21.646889	454.75	33.32056	10.370189	64.94632	-4.6676445	588000	-1.525879e-08	236.85693	-0.011924088	-103.380066	0.4631079	0.015137274	0.193	7.0	1150.2059853076935
147	352.49448	161.73712	566.90704	111.26318	841.0	30.714117	7.475199	58.962666	-7.580705	592000	-1.1920929e-09	278.44116	-0.015380397	-150.1931	0.4620843	0.015557308	0.24125	9.0	1159.412725687027
148	176.06958	137.08092	387.9843	16.233122	534.0	33.032097	15.027503	69.87036	-11.547043	596000	-1.7166137e-08	285.38794	-0.01363409	-122.56372	0.46062997	0.01599989	0.23025	8.0	1169.4212110042572
149	302.0535	188.62453	572.86835	86.37332	665.2	30.541492	8.797591	52.520493	-6.5311456	600000	4.529953e-09	279.3498	-0.013382312	-144.04192	0.45934263	0.01695007	0.22925	8.0	1179.8737223148346
150	182.64522	91.79096	323.52423	13.437543	474.625	34.056973	14.340747	73.50743	-0.63189447	604000	7.688999e-09	284.711	-0.010428526	-68.65614	0.45827222	0.015032145	0.22375	8.0	1190.1675877571106
151	365.40753	29.440535	415.95026	343.09534	961.75	26.84218	16.737097	69.90079	-15.122767	608000	-9.298325e-09	274.05588	-0.051309448	-167.16766	0.45723018	0.013242105	0.2165	79.0	1201.115529537201
152	280.0636	153.52734	528.37683	51.999767	622.1667	38.866936	9.05957	61.806686	13.364464	612000	-1.168251e-08	246.74469	-0.015114604	-31.221436	0.45159274	0.015754716	0.208	8.0	1210.8446431159973
153	229.28008	111.3462	422.65344	54.384594	632.6667	36.671658	11.780774	69.2668	4.9779673	616000	5.3644182e-09	247.00815	-0.011765532	-83.33118	0.45047897	0.01567765	0.19825	7.0	1221.049418926239
154	288.3681	169.11621	510.31824	42.041267	647.8333	34.16484	6.9351163	56.223614	10.218252	620000	1.168251e-08	218.42813	-0.011840973	-58.13304	0.44914287	0.016021645	0.26575	8.0	1231.0897917747498
155	253.43495	149.05984	492.1346	81.96561	616.1667	38.24628	8.718521	64.637794	10.257255	624000	-5.00679e-09	148.00783	-0.013634796	-39.03486	0.44759476	0.015590764	0.257	8.0	1240.8176851272583
156	255.00061	68.801315	369.19586	163.61601	607.8333	35.27361	10.170989	59.93871	1.1682851	628000	-3.4570693e-09	320.51068	-0.014119115	-80.33876	0.44600737	0.017807443	0.278	7.0	1250.5968177318573
157	306.37564	177.21518	531.74493	46.280987	654.0	35.624405	10.451193	66.92944	-8.993932	632000	-4.768372e-10	164.00868	-0.015989734	-63.317627	0.44488305	0.015178082	0.27425	10.0	1260.5602414608002
158	333.06073	73.580956	420.75	216.8262	775.75	39.298775	12.286135	70.60305	7.603599	636000	-3.0994416e-09	313.09842	-0.014852625	-63.881638	0.44310755	0.017058121	0.21925	7.0	1270.876841545105
159	342.6839	43.184017	376.47937	268.78098	858.25	36.094666	7.487243	68.30786	6.4855995	640000	1.6093255e-08	70.32941	-0.013336947	-17.020676	0.4418967	0.017435003	0.2355	6.0	1280.8752791881561
160	175.91667	143.13434	487.5093	8.700728	394.1	38.7509	9.544333	69.26636	7.6313844	644000	7.152557e-09	380.91068	-0.011096171	-91.70068	0.44084576	0.015325926	0.23475	6.0	1291.354989528656
161	219.90308	159.0297	488.96466	25.50169	490.2857	35.464134	12.476923	67.87368	-7.8638487	648000	-4.351139e-09	294.3054	-0.052242413	-76.765976	0.43969962	0.0074424567	0.23025	79.0	1303.7577331066132
162	221.2343	117.21741	367.27826	47.490906	619.6667	35.7372	9.227915	66.80808	4.356581	652000	1.0251999e-08	168.81003	-0.014040499	-59.430107	0.43131116	0.015654352	0.22175	9.0	1312.771623134613
163	283.43008	196.39131	560.2631	34.05894	590.3333	34.20996	9.046559	58.718666	-0.8723988	656000	5.275011e-09	327.24896	-0.014594905	-131.60619	0.4303408	0.016400829	0.245	8.0	1321.5615243911743
164	252.49625	217.97092	593.67065	29.52975	525.5714	40.099236	13.169726	71.7628	0.8758211	660000	1.4364719e-08	270.67838	-0.012460938	-74.40137	0.4289827	0.016167188	0.23	7.0	1330.0769982337952
165	285.7622	131.8687	415.5557	57.207058	630.0	36.773983	13.871167	67.7099	0.031738102	664000	3.0994416e-09	186.38614	-0.011558688	-29.479172	0.42757285	0.017650869	0.21025	7.0	1339.0342390537262
166	284.31094	176.90388	531.10175	72.567505	570.8571	44.27541	10.614253	75.41295	4.0658054	668000	-9.059906e-09	218.99394	-0.013912404	-43.357025	0.42607385	0.015733289	0.24	9.0	1348.122888803482
167	247.308	190.05399	554.125	3.9807992	411.44446	43.76607	8.366501	68.57118	7.451997	672000	1.5437603e-08	432.50015	-0.012485603	-127.90289	0.42463905	0.015534445	0.156	6.0	1357.0072627067566
168	153.31268	112.82213	415.27533	21.505459	404.66666	35.78742	22.245653	84.89075	-39.724823	676000	7.748604e-10	523.3478	-0.01114598	-247.65747	0.42385525	0.0169048	0.22	7.0	1365.800624847412
169	363.43732	229.05455	755.9696	190.95296	889.0	31.6672	11.551891	62.262886	1.8821402	680000	-3.0994416e-09	414.18835	-0.015487815	-160.94846	0.42292273	0.018319268	0.235	7.0	1374.869961977005
170	232.07027	150.96915	394.904	46.400578	548.4286	39.90996	15.405121	89.8491	4.650971	684000	-9.536743e-09	308.30206	-0.052972414	-92.03691	0.42210203	0.012173349	0.247	79.0	1385.1620094776154
171	308.9558	189.75706	593.9629	77.02499	667.4	37.546665	18.714277	91.42857	-5.2152967	688000	-1.66893e-08	339.1562	-0.049153157	-101.68788	0.41754377	0.010951611	0.22225	79.0	1395.4857590198517
172	261.61072	149.11269	483.46326	99.1546	641.8333	34.125523	13.139548	70.16407	-2.5973644	692000	-2.014637e-08	179.88782	-0.015096048	-70.78344	0.4130196	0.015458185	0.19975	6.0	1404.0900166034698
173	482.4488	82.76685	605.5573	374.36047	912.75	39.260056	10.019778	70.64633	11.597982	696000	1.3232231e-08	281.0281	-0.01496172	-145.92139	0.41249248	0.015368146	0.2685	9.0	1413.260008573532
174	498.79965	175.63759	678.65393	297.0555	989.5	48.028748	14.053999	74.43422	6.2030373	700000	1.1920929e-09	240.66988	-0.012420518	-59.52127	0.41155678	0.015350819	0.19775	7.0	1421.4030804634094
175	286.17084	164.07968	475.31754	-9.224966	729.4	44.340977	15.263527	79.78871	7.4580693	704000	3.2126902e-08	295.50836	-0.011579263	-138.72946	0.41061243	0.016038753	0.18875	6.0	1429.6478862762451
176	300.1571	172.50291	538.32904	130.70761	810.25	37.013256	8.794846	69.50497	9.017888	708000	-2.3841857e-09	423.90955	-0.011835241	-217.77968	0.40980572	0.015255663	0.248	7.0	1438.3500797748566
177	241.90918	143.21814	403.23016	7.9230175	650.0	39.741505	14.005761	79.811424	-1.078634	712000	3.4570693e-09	376.9542	-0.01455173	-199.22322	0.40860415	0.015923006	0.1605	5.0	1446.9878566265106
178	473.96484	176.97142	697.41284	171.48708	770.4	37.87118	10.170888	63.954174	6.105319	716000	-5.5015086e-08	633.7808	-0.009608027	-377.50107	0.4077099	0.016826037	0.249	6.0	1455.492069721222
179	300.2242	165.94331	489.29977	33.124886	758.25	47.672775	14.658061	83.7899	3.194399	720000	-3.516674e-09	249.9121	-0.012770279	-103.95882	0.40666494	0.016636997	0.21725	7.0	1464.070762872696
180	492.5096	255.29085	757.59393	113.07722	772.0	46.5579	11.846601	72.94156	4.3947315	724000	1.3351441e-08	382.82074	-0.012367808	-87.63489	0.4054923	0.0161095	0.2505	7.0	1474.1005363464355
181	341.94937	212.43289	684.62506	76.87971	717.4	49.575974	13.044495	92.36772	9.270882	728000	7.629395e-09	195.23593	-0.0154959485	-46.09868	0.4042486	0.01572976	0.27875	8.0	1482.8756663799286
182	302.1719	133.93971	504.09512	136.99998	785.25	36.8029	14.555771	84.08248	1.3716934	732000	-7.1525574e-10	310.42093	-0.011943727	-133.4116	0.40266263	0.017697293	0.2475	7.0	1492.96728515625
183	419.50592	213.24916	706.3191	112.772385	784.25	38.69976	17.234863	73.732635	-1.9602807	736000	3.8146974e-09	349.12277	-0.010753078	-149.38358	0.40158027	0.015171545	0.22075	7.0	1502.4666602611542
184	407.73422	163.36723	652.08856	196.854	861.5	46.000298	14.450194	79.87845	5.3162546	740000	2.8014183e-08	246.38684	-0.011235778	-45.707367	0.40038365	0.015111537	0.196	7.0	1512.380074262619
185	374.17838	84.418625	487.83752	247.73718	722.2	45.62972	14.096059	73.38304	7.9794464	744000	5.841255e-09	387.79587	-0.049760174	-125.365265	0.39908728	0.010841615	0.227	79.0	1521.4285759925842
186	463.94543	67.54383	529.1427	371.7104	913.25	46.49796	14.235774	78.64367	8.976776	748000	-1.1563301e-08	180.30643	-0.012765294	-40.337067	0.39227843	0.017233785	0.225	8.0	1529.9319808483124
187	346.19226	126.58478	462.77716	159.25583	680.4	53.64511	11.323143	82.99647	11.600072	752000	-1.4066696e-08	198.7389	-0.011859228	-82.13981	0.3917698	0.015823113	0.2075	8.0	1538.1690151691437
188	417.85837	54.14929	493.18457	340.07446	974.5	39.24567	12.951061	67.75044	10.25085	756000	1.7642975e-08	188.31984	-0.015607359	-41.630737	0.39090347	0.01530814	0.2575	10.0	1546.1362693309784
189	297.02	180.59627	545.8547	96.18869	552.5714	47.847054	10.3779745	70.282555	12.681988	760000	7.56979e-09	282.02747	-0.012983671	-51.89633	0.38923067	0.01695327	0.24275	8.0	1554.168570280075
190	357.3727	290.8441	802.5005	11.897531	598.3333	44.597023	12.440893	70.3402	3.8236628	764000	-3.2067298e-08	475.74185	-0.01145806	-163.01794	0.3878951	0.015346264	0.2185	7.0	1562.178837299347
191	327.48355	213.25702	558.61786	22.736301	612.0	53.65411	16.05335	88.77486	7.705603	768000	3.3378602e-09	220.1516	-0.01331573	-82.96947	0.3867466	0.018326137	0.2515	7.0	1570.05410861969
192	337.81934	139.89641	465.60806	90.47229	716.4	46.284027	11.63692	73.96422	8.130241	772000	-9.059906e-09	190.36978	-0.04601886	-46.75969	0.38571218	0.013098572	0.218	79.0	1579.1833062171936
193	562.4341	174.1069	802.8693	326.19037	896.0	47.41128	12.770627	75.1748	7.3391275	776000	3.98159e-08	567.0906	-0.052365866	-240.11166	0.37912413	0.01368893	0.239	79.0	1588.1527721881866
194	449.26855	192.09026	670.2481	154.39555	762.6	56.959362	16.839382	89.62794	1.6008188	780000	-3.0994416e-09	283.54562	-0.014964107	-63.319748	0.3714888	0.015617041	0.23575	9.0	1596.1193838119507
195	358.56873	231.11897	781.15546	109.21796	693.0	57.02979	12.914733	80.80538	14.3132515	784000	1.5497208e-09	521.67065	-0.009670768	-214.03754	0.3708504	0.015618973	0.15975	6.0	1604.203486442566
196	457.69427	200.59969	747.7363	184.29092	863.0	49.304726	19.282665	86.166374	-0.59578085	788000	-3.170967e-08	283.65735	-0.014508824	-54.27556	0.37007782	0.016516138	0.2565	8.0	1612.841355085373
197	458.10168	225.75365	712.6531	96.45814	779.75	52.168175	19.115309	92.24496	2.3232033	792000	-2.6226044e-09	244.02646	-0.014447718	-59.915756	0.36891	0.015178953	0.24375	9.0	1623.6322844028473
198	417.64026	190.93085	671.58356	160.90964	666.3333	56.598537	15.49569	89.67229	12.157811	796000	-1.9669534e-08	281.72345	-0.014311921	-57.03856	0.36773893	0.0182576	0.2545	7.0	1633.5165102481842
199	405.56143	104.783806	577.2252	297.74783	866.75	46.735413	15.910171	83.09033	6.8059096	800000	-1.502037e-08	341.33096	-0.009644619	-134.04025	0.36682	0.015088542	0.21075	6.0	1643.1311178207397
